UniqueCount	AmbigCount
0	31
0	0
1	15
1	3
0	1
2	4
0	9
0	0
0	0
1	0
3	0
44	0
150	2604
0	2632
0	2629
7	1825
0	89
6	193
0	328
0	238
0	108
0	98
1157	0
2367	2504
534	2504
1	0
2	0
182	100
0	61
3	51
0	36
0	31
0	47
0	1
0	1
2	15
0	1
8	0
0	0
2	0
2	12
171	14
0	0
0	0
0	0
0	0
0	0
2	1
2669	0
1	0
0	0
0	0
0	0
5	236
0	266
6	266
0	192
0	0
10	31
0	0
0	33
0	20
0	1
0	0
6	24
0	0
8	4
4	1276
0	0
1392	448
0	91
7	190
0	260
1	10
0	51
0	0
58	0
17	181
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
3	1241
0	0
0	16
0	0
0	8
0	0
0	2
0	0
0	4
0	42
0	43
0	43
0	17
1	10
0	9
9	20
14	13
1	2
1	8
1	0
0	1
0	0
0	10
0	0
0	1
2	20
0	10
0	7
0	5
0	0
0	0
0	0
0	0
0	4
0	4
2	5
40	4
27	0
4	6
32	10
46	8
0	0
3	8
0	9
0	0
0	0
0	0
0	0
16	139
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	0
0	7
0	7
0	0
0	0
0	10
0	10
0	10
0	11
0	7
0	7
0	1
0	4
0	0
4	10
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1	4
0	0
45	341
0	341
0	0
3	25
0	0
0	0
0	37
0	0
1	0
1	0
0	0
0	7
0	0
0	0
0	1
0	0
1	157
0	0
0	0
0	0
2	1
3	3
0	1
0	1
0	4
0	0
0	4
1	2
1	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
11	6
7	8
1	4
0	0
0	7
0	0
71	413
0	0
0	0
0	0
1	873
0	1004
0	468
11	303
5	84
1	2
0	2
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
3	3676
286	3333
33	840
1	720
1	205
116	232
1	82
56	641
0	30
0	0
0	559
219	255
0	254
4	1
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	0
0	45
2	45
0	8
0	8
0	1
0	0
0	0
0	162
0	19
0	142
0	124
0	100
0	141
0	172
0	18
0	22
0	11
0	0
5	0
9	11
7	267
0	266
0	100
0	100
0	10
213	90
6	11
0	29
4	57
1	5
0	6
1	14
4	12
0	1
0	62
0	1
1	5
0	0
0	0
0	0
0	0
0	0
0	1
0	35
0	0
0	17
0	0
0	266
0	0
0	0
0	0
2	184
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	21
0	23
30	25
0	12
0	9
0	5
0	5
1	4
0	0
317	208
0	6
0	18
0	57
32	404
5	279
0	153
2	251
2	58
9	1
1	123
4	26
1	20
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	3
4	3
3	98
90	362
3	1621
0	1578
0	357
85	1567
0	1578
0	1577
0	173
0	1570
0	389
2	584
45	225
0	476
0	529
0	513
0	270
1	502
0	177
0	260
0	425
65	391
0	343
1	348
0	337
0	239
9	215
0	246
51	266
77	182
0	142
0	113
0	4
0	0
193	0
257	112
7	42
12	10
6	70
0	0
0	14
0	1
0	1
0	0
0	52
0	692
0	631
0	49
0	727
5	32
3	348
0	691
0	103
0	190
0	778
0	774
0	1
0	633
0	0
1	125
0	144
11	86
0	195
1	118
0	232
1	84
0	128
5	7
66	8
20	180
14	170
0	90
56	21
0	21
2	65
1	1
0	1
0	0
0	2
3	5
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	141
0	0
0	0
0	0
2	12
0	1
0	0
0	0
18	9
57	101
0	10
1	56
0	82
0	0
0	1
0	24
0	17
0	24
0	29
0	28
0	24
2	9
0	0
0	0
0	76
1	35
0	10
0	3
0	18
0	0
0	0
0	0
0	0
0	0
0	77
0	932
0	957
1	907
1	83
0	384
0	74
0	46
11	570
97	323
55	255
10	82
0	89
2	58
0	88
0	68
809	56
2	18
1	38
1	14
0	12
0	12
1	6
1	6
0	2
0	0
0	1
104	1372
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	264
0	636
0	639
1	670
2	106
0	656
0	132
1	137
3	379
81	391
0	5
0	5
0	4
0	0
0	1
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	0
0	0
0	0
9	0
0	4
0	0
0	0
25	34
0	1633
1	1480
3	1568
4	1561
46	435
1	974
44	16
0	73
8	6
0	0
0	12
0	0
2	0
164	240
0	240
56	2023
25	525
19	1939
14	1670
0	6
1	483
6	473
12	2459
4	132
0	0
0	0
0	0
0	0
1310	212
2	54
0	0
20	168
31	107
37	5327
17	6131
9	3537
86	1442
0	4342
12	35
16	10
224	222
1	78
0	127
0	28
0	69
0	0
0	45
2	441
0	56
242	512
0	9
1	395
0	238
0	17
3	11
0	956
0	2048
0	779
0	2072
1	26
6	113
19	111
0	168
42	224
11	154
0	19
0	0
0	19
3	0
2	2
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	4
0	0
0	0
0	2
6	551
0	43
3	520
1	100
0	196
1	40
0	275
1	259
0	5
1	648
26	1039
52	259
2	270
0	464
0	467
0	53
6	62
2	53
0	0
0	0
0	0
9	12
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	15
0	0
0	0
0	0
0	0
13	2
0	2
1	2
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
1016	805
3	763
0	779
0	2
0	36
1	140
0	432
1	7
0	59
0	106
0	45
0	36
0	141
0	310
0	694
0	84
0	49
0	0
0	80
0	30
0	83
0	57
0	65
0	47
0	9
1	53
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	0
633	2404
123	3641
23	240
10	481
3	1428
417	0
160	215
9	17
1	148
0	76
0	13
1	20
0	28
0	0
0	0
0	1
0	2
0	0
0	7
0	40
0	28
0	28
0	0
0	27
2	1
0	1
0	0
4	0
1	85
0	82
0	75
0	76
1	38
0	0
0	0
0	10
0	3
0	0
33	432
24	385
0	35
0	140
2	11
13	329
0	0
0	0
0	0
78	899
0	69
0	794
4	130
0	28
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
4	2
0	0
0	0
0	1
2	21
1	31
2	175
0	4
1	2
1	2
0	64
0	0
2	0
0	0
0	0
0	1
5	4
4	16
0	86
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	44
0	0
0	3
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	1
7	10
0	10
0	2
4	7
0	1
0	2
0	1
0	0
0	0
1	1
0	0
0	0
11	1964
22	1931
16	573
0	137
65	878
6	69
0	0
7	0
31	0
442	67
0	67
1	64
0	0
0	10
0	0
0	208
0	208
0	210
0	104
0	38
4	65
0	210
0	208
0	54
0	160
0	3
0	118
0	18
1	0
0	3
0	130
0	10
3	130
4	228
36	46
230	298
0	155
2	124
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	9
0	0
0	11
0	3
0	13
0	2
0	1
0	0
34	3
0	0
158	152
1	145
4	128
0	68
0	66
0	72
0	68
5	0
0	1
0	1
0	1
0	1
0	0
0	0
1	74
14	0
0	0
0	67
0	34
0	0
0	37
0	88
0	143
0	133
0	131
8	57
483	175
0	102
7	120
5	2
0	0
13	2
12	1748
161	1627
60	351
0	1278
4	41
1	694
1	453
4	489
4	107
2	84
20	729
1	46
0	546
2	343
3	85
1	61
42	29
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	1
12	16
0	0
0	0
0	6
0	6
2	5
0	4
0	4
64	232
4	247
0	155
0	56
0	42
5	2
4	140
38	121
0	46
17	121
0	120
2	54
1	48
2	48
0	1013
0	928
0	608
18	651
0	439
32	422
0	336
0	472
0	509
0	394
1	326
3	157
2	91
10	139
6	35
0	93
0	116
0	57
0	40
0	64
7	53
0	26
0	66
0	53
0	5
0	5
3	4
1	14
0	0
1	2
2	1
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	6
0	7
0	0
0	0
0	0
0	0
2	1
0	5
0	0
0	0
0	0
0	0
38	103
46	265
5	107
11	11
0	22
2	12
6	0
1	88
4	128
0	12
0	0
0	0
0	0
0	0
2	3
0	5
0	0
76	188
0	15
2	142
0	24
0	24
0	8
0	0
356	326
7	108
0	262
0	20
0	12
1	0
6	32
0	0
0	0
2	129
1	4
2	2
2	1
10	28
2	1
398	1005
0	273
0	694
0	706
135	2040
0	1683
0	941
0	717
0	230
0	423
0	458
6	498
0	0
0	148
1	148
0	0
0	1
2163	1706
12	9
6	1638
1	404
0	453
0	209
2	251
5	529
1	34
0	43
0	99
0	1
0	67
1	1
0	99
32	34
1	232
5	155
0	459
1	16
0	1
1	12
46	287
3	61
0	2
0	110
0	41
1	98
0	7
1	141
0	129
1	1
113	147
2	142
15	23
0	0
5	103
0	97
0	36
0	19
2	12
1	6
0	558
2	560
0	39
0	3
0	114
0	107
0	29
1	21
0	23
2	7
46	162
0	4
1	56
4	91
4	110
3	12
0	0
0	0
0	0
0	0
0	6
11	90
4	0
0	73
0	110
0	102
0	84
31	190
0	616
0	617
2	68
0	71
1	3
0	495
51	513
0	0
6	15
0	15
0	12
0	12
2	11
0	12
0	1
0	3
0	4
2	7
0	3
1	0
0	1
0	1
0	1
1	3
0	1
0	1
0	1
0	0
1	0
0	0
0	0
1	0
0	0
7	15
0	0
0	0
2	0
0	0
10	0
4	39
1	0
0	1
0	0
0	0
0	0
0	22
0	22
0	17
0	0
2	0
0	0
0	0
0	5
0	1
0	0
4	4
0	1053
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	8
0	0
0	8
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	4
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	47
0	0
0	0
0	47
0	276
50	286
0	58
0	269
0	283
1	258
0	63
0	0
0	23
0	75
0	55
0	42
0	38
0	29
0	22
0	15
0	18
0	7
0	6
4	20
1	3
418	18
1	0
2	0
0	15
0	0
9	200
1	466
3	490
8	55
1	105
0	91
3	75
4	118
0	100
0	58
0	47
1	72
177	264
0	45
6	99
0	167
1	36
2	35
6	3
20	158
0	0
32	509
0	186
0	413
1	102
0	188
0	109
2	109
0	209
17	22
2	12
0	9
0	2
0	2
0	1
3	286
0	30
0	67
0	4
3	71
2	281
0	78
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	4
0	53
1	43
1	40
2	35
0	19
0	6
1	3
1	6
3	7
4	188
16	296
1	101
6	149
7	57
3	129
0	1
0	4
0	4
0	1
0	3
0	0
0	0
0	2
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	6
0	0
0	0
0	0
1	6
1700	746
16	724
0	91
0	75
0	0
0	0
9	12
15	1
3	1
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
819	295
0	0
0	0
0	0
0	0
0	0
0	0
76	57
0	0
0	11
0	49
0	1
0	4
0	8
0	5
0	0
0	0
0	0
0	0
0	0
36	531
43	493
0	116
0	265
1	331
16	111
20	51
14	28
1	17
0	11
5	12
0	5
0	0
0	0
0	0
0	0
172	307
0	255
0	216
0	76
0	94
5	102
0	84
2	52
0	0
0	0
0	8
0	44
265	157
0	30
0	46
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	41
0	41
0	2
1	398
5	20
0	0
15	19
91	14877
624	11034
0	9858
6	7608
2	2136
58	2825
137	2842
8	1825
11	688
9	1
10	0
6	467
7	694
0	214
1	3156
12	3138
0	3144
0	3045
30	211
0	1089
1	589
0	22
0	1
59	443
2	359
0	418
0	133
2	51
0	39
25	6
2	97
3	5
6	160
1	137
1	64
120	159
0	119
0	9
0	8
2	1
0	24
0	27
2	9
0	9
0	3
0	5
0	5
0	0
0	605
1	527
37	1007
0	31
0	12
0	804
0	172
0	555
0	292
18	584
0	0
0	0
0	0
0	0
0	0
1249	607
13	607
3	82
2	24
6	9
4	23
0	61
0	47
1	29
1	206
69	247
13	137
361	53
0	410
3	1
12	9
9	1
0	125
1	0
559	1236
5	1048
50	882
0	616
0	646
0	329
0	124
0	183
0	120
0	149
0	0
14	2566
0	1529
25	2547
153	1424
0	2523
567	1780
0	71
2746	324
1	230
2	567
947	1091
8	486
0	487
0	402
0	95
0	7
165	4006
0	96
0	1
1	3982
12	1576
0	439
39	433
123	606
121	161
9	138
1	102
33	5
110	231
0	231
402	16
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	90
11	93
0	21
0	28
0	8
2	98
0	20
0	40
0	0
0	58
0	40
0	111
0	95
0	58
0	25
0	32
0	23
0	65
110	159
1	0
12	3
0	0
0	3
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	54
639	117
5	5
0	22
0	26
0	7
1	5
2	7
5	353
0	375
0	350
0	375
1	202
0	85
0	206
0	206
0	32
0	203
18	33
0	0
1	14
16	59
0	18
0	1
0	15
0	0
0	0
10	7
4	88
1	0
0	0
0	0
0	0
0	1
0	120
10	745
153	808
0	757
3	636
39	816
0	617
0	620
0	573
0	123
14	138
2	27
0	27
0	19
8	53
0	95
4	47
2	32
0	64
0	14
0	24
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
4	0
0	0
0	72
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	20
0	1
2	21
0	4
0	16
0	0
0	0
0	1
125	241
0	202
0	7
0	227
0	201
0	165
0	225
0	122
0	0
1	0
0	56
0	36
0	48
30	353
0	123
0	59
0	123
0	82
0	0
0	0
0	0
0	33
1	55
0	21
0	72
1	68
0	42
6	37
0	0
0	7
0	0
0	0
0	0
0	0
0	0
323	303
0	277
0	16
0	19
0	4
21	22
0	0
0	29
0	29
0	27
0	27
0	29
0	10
0	5
0	1
0	1
0	1
0	2
0	2
1	0
0	0
0	0
0	0
0	0
1	0
1125	920
0	166
2	854
0	875
8	824
0	623
0	10
0	0
0	99
0	94
0	62
0	0
0	0
113	292
0	225
0	72
0	103
0	67
0	0
3	0
2065	0
0	0
0	0
0	1
0	1
0	1
0	2
0	2
0	0
2	0
0	0
0	0
0	11
0	0
0	0
1	0
0	0
0	3
0	3
1	3
0	0
9	25
0	6
0	9
2	5
0	9
0	6
0	1
0	3
1	3
2	3
0	0
0	2
0	8
0	4
1	2
1	1
0	1
0	16
0	1
0	16
0	16
0	6
0	6
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	308
0	165
0	19
0	259
0	227
35	116
0	200
0	184
1	29
0	90
0	69
0	33
0	55
0	61
0	42
1	23
0	46
0	46
0	46
0	38
1	31
0	0
1	10
4	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	25
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	0
1	0
158	280
45	698
1	656
12	435
0	0
0	0
23	17
0	17
2	0
0	0
0	0
0	1
0	1
0	0
0	15
0	2
0	12
0	13
0	10
2	0
0	0
0	0
0	0
0	0
1	29
1	20
1	20
0	18
0	16
0	1
1	0
0	9
0	9
0	0
157	70
0	70
0	1
0	4
0	0
0	0
0	0
0	0
0	0
3	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	360
0	286
0	360
2	312
0	296
0	351
10	5
0	0
2	114
0	115
0	79
2	8
0	0
29	163
0	139
0	10
0	8
0	116
0	15
0	130
1	3
0	40
41	0
0	1912
1	9773
0	2197
17	1332
0	9468
0	9494
150	87
0	1788
2	2382
202	9203
2524	7483
0	1216
12	1784
3	1806
6	1263
0	369
0	357
0	361
0	371
0	28
9	75
0	21
6	46
0	32
0	16
0	35
0	12
0	0
0	10
0	92
0	0
0	90
0	92
0	2
0	90
0	0
0	0
0	1301
80	3228
2	209
1	44
0	2894
6	121
0	119
0	277
22	2531
10	166
0	0
0	0
51	325
11	115
0	151
0	55
0	1
0	0
92	187
2	186
0	32
1	50
0	0
0	0
0	0
173	455
2	289
0	423
4	239
1	29
1	1
4	0
2	2
0	1
0	0
2	5
0	0
331	3440
4	3177
2	17
2	457
0	253
0	274
0	243
2	249
5	34
1	0
0	0
2090	6054
0	5214
1	178
0	0
0	20
0	1
0	1297
0	572
0	148
1	936
0	1266
1	0
0	0
0	0
0	0
9	0
11	9
0	5
1	0
2	17
0	69
2	297
0	56
4	126
1	274
0	23
1	40
0	263
7	196
5	150
8	159
7	55
10	42
12	17
1	0
0	10
22	143
2	41
0	15
0	18
0	0
0	0
0	0
225	0
0	2611
0	2570
0	2570
1	2570
1	2570
1	3033
1	699
0	188
7	54
14	0
179	914
0	442
6	862
1	157
2	249
5	518
3	356
5	0
58	7825
35	7884
7	7532
108	7571
0	7462
12	7537
1	4348
40	3274
14	924
15	698
0	0
12	2116
0	112
0	2079
0	152
1	0
1	272
7	199
0	430
0	0
1	399
4	36
0	247
59	576
2	472
0	115
0	577
4	562
0	175
0	61
1183	27
10	30
0	68
1	80
1	69
0	0
0	0
2	0
13	4
0	137
14	214
193	74
0	23
2	69
2	44
1	21
0	6
0	0
1	38
20	24
0	38
20	66
0	5
71	1594
0	1640
0	775
3	1461
0	205
157	1345
26	90
13	198
5	279
3	226
0	186
0	179
0	189
0	181
0	171
0	183
0	159
1	167
0	182
6	182
0	0
0	30
0	6
0	37
0	2
0	6
0	9
0	5
0	19
0	23
1	4
0	0
0	7
0	64
0	12
0	19
0	12
1	83
1	31
0	35
21	39
0	2
0	0
0	0
0	0
372	992
2	323
0	69
12	437
0	682
0	182
7	64
15	29
2	19
0	53
4	75
0	72
0	85
0	47
0	50
0	29
1	38
1	5
0	0
0	1324
161	1469
1	1406
0	3
0	38
0	0
0	0
5	146
0	0
2	163
0	125
471	0
27	55
17	218
1	128
7	104
1	106
15	6
51	46
11	19
0	3
1	0
0	0
0	0
0	0
0	0
0	1
0	12
0	0
3	11
0	11
6	0
2	4
4	5
1	10
0	4
0	3
0	5
0	12
5	2
14	10
0	0
0	1
12	4
0	1
4	1
0	1
0	2
6	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
439	341
1	86
1	104
0	103
0	91
0	61
0	60
0	34
0	0
0	3
0	1109
0	919
0	953
0	1
6	336
0	247
0	1128
0	1118
0	918
0	1110
0	956
0	43
0	51
0	913
0	1125
0	978
0	964
0	0
0	0
0	0
1	0
0	32
0	931
7	47
3	77
58	866
0	154
0	278
1	88
0	158
9	359
0	418
6	388
0	9
0	46
0	21
0	5
0	15
0	14
1	4
0	13
0	6
0	16
0	0
0	15
0	14
0	1
0	6
0	5
0	10
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	1
0	2
12	0
4	4
2	1
0	4
32	170
10	169
0	29
1	1319
32	1516
120	277
34	0
50	618
0	527
0	192
1	515
0	237
0	0
10	37
3	148
0	32
0	188
0	65
3	0
0	2
0	1
0	3
0	3
0	3
0	3
0	1
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	3
121	360
1	55
1	263
124	321
0	92
0	79
2	23
3	118
0	27
14	3
0	1
1228	764
2	417
1	52
1	99
7	94
1	6
6	34
0	126
0	403
2	824
0	381
0	274
2	303
0	38
0	19
0	36
0	68
6	2
0	0
0	121
0	17
0	91
0	0
5	354
0	409
0	15
0	223
0	20
8	28
0	203
0	374
0	40
0	39
6	25
77	312
1	32
4	31
133	465
20	217
25	517
11	473
0	92
4	485
0	27
4	138
0	46
0	25
3	6
0	5
2	0
0	0
0	0
0	2
0	2
1	0
0	0
0	0
0	0
0	1
0	14
0	0
0	0
0	0
0	1
1	7
0	0
0	0
0	0
7	0
0	4
0	5
0	3
1	0
0	0
0	0
0	0
30	3453
69	569
0	375
0	405
461	3489
3	63
2	207
1	201
14	1094
0	11
0	11
949	468
30	44
12	187
0	30
0	161
7	79
0	44
3	71
2	1
0	3
1	1
1	0
1	0
0	0
4	8
0	3
0	3
0	1
0	4
0	4
0	5
0	5
0	2
0	4
0	4
0	0
0	1
0	0
3	37
203	236
0	45
0	105
8	138
2	109
3	55
0	54
0	3
0	12
0	8
0	5
0	1
0	0
3	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	56
0	541
5	534
3	359
0	543
4	69
2	0
4	6
11	40
6	12
0	0
1	0
0	10
0	10
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
37	901
31	817
0	825
1	507
7	207
0	80
1	1205
0	949
0	10
0	259
0	971
2	175
0	1248
0	63
2	1392
1	1402
337	1383
0	0
0	134
6	9
0	353
0	269
63	223
59	31
78	149
1	137
8	24
0	25
0	21
86	6
1	1
20	26
4	0
0	1
3	56
70	139
0	22
0	3
5	12
0	23
1	85
0	8
0	0
0	0
0	0
0	0
0	0
28	7
0	6
0	6
0	1
0	0
1	0
1	18
1308	1360
1	1353
3	248
0	249
18	142
0	0
0	0
0	274
0	236
1	255
0	256
0	205
0	243
0	244
0	222
5	616
2	256
0	34
0	491
0	97
0	39
0	26
0	43
0	151
0	30
4	215
0	1303
0	1218
0	1026
6	943
0	838
0	57
1	407
0	38
0	0
4	118
5	153
0	9
0	0
3	12
2	6
0	0
6	595
0	3
0	3
36	0
15	41
4	37
6	17
1	661
0	665
0	113
0	89
6	31
0	35
0	31
0	103
0	0
0	79
35	544
0	108
6	192
1	0
0	11
0	10
0	0
0	4
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	17
0	0
0	17
0	17
3	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
264	78
0	8
0	61
1	43
0	937
0	758
1	1018
0	709
0	124
0	82
0	394
0	324
0	562
0	461
0	385
0	344
0	111
0	232
2	2
3	47
0	69
0	28
4	526
14	155
0	9
0	9
0	0
0	1
1	638
4	19
0	5
1	11
0	0
0	0
0	0
0	0
1	0
1	89
0	94
3	27
0	82
0	7
0	0
0	21
0	0
0	0
1	19
1	0
0	1
0	1
0	1
0	0
0	0
8	35
0	0
35	49
13	54
1	37
0	46
0	45
3	0
5	48
0	23
0	13
0	20
3	12
0	10
0	0
0	0
12	61
0	85
0	53
1	50
0	19
0	50
0	36
0	20
0	8
0	3
20	1106
0	1108
0	733
0	739
1	1092
0	484
0	544
0	7
1	115
1	26
0	45
3	67
8	46
0	10
0	3
0	0
0	148
0	0
0	0
0	0
0	0
0	0
0	0
2	25
0	0
0	0
0	381
0	0
5	45
0	0
0	0
0	0
0	0
0	0
0	0
0	381
31	318
0	347
39	405
0	157
0	207
2	108
0	314
0	130
0	34
5	0
16	100
17	112
31	2265
1	2191
6	59
0	257
22	380
0	189
2	198
2	160
4	155
1	72
3	140
7	72
0	0
1	4
0	4
0	1
0	1
2	1
0	2
0	0
0	0
0	0
0	0
2	16
0	0
0	0
0	0
0	0
0	0
0	0
0	22
1	8
1	27
0	23
0	22
0	15
0	4
1	5
0	3
0	5
0	5
1	4
0	0
0	0
0	0
0	0
0	0
0	0
2	1
7	8
0	0
4	0
0	0
4	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	2
1	0
746	184
2	40
0	66
0	46
109	66
0	206
1	152
0	124
1	43
1	7
7	69
0	60
14	34
47	131
2	0
0	67
0	0
1	5
0	0
0	0
0	0
0	22
1	31
0	13
2	201
1	33
0	135
0	199
3	0
0	6
0	10
3	0
1	1
0	0
0	26
3	23
0	126
2	0
14	161
2	0
0	0
18	64
1	33
0	6
0	10
0	14
0	53
0	437
1	7
1	2
0	19
0	61
0	2
0	464
123	1340
0	1330
3	72
1	63
1	30
0	778
0	66
1	28
0	774
0	17
0	0
0	56
1436	870
0	845
0	0
6	2
1	257
1	106
2	85
1	0
0	0
0	0
0	0
0	0
136	548
2	82
1	432
5	486
0	475
3	338
0	37
6	3
0	1
2	170
35	852
1	780
0	809
0	469
0	88
0	0
3	125
1	66
3	0
0	314
0	16
6	83
0	1025
0	993
0	199
0	133
1	133
6	147
0	125
2	139
0	11
0	72
0	47
0	55
0	26
0	9
0	4
0	17
0	0
0	10
4	8
0	6
5	25
0	8
0	17
1	12
0	8
0	0
403	535
3	263
0	455
0	283
1	33
0	28
5	18
1	73
1	37
0	29
0	30
0	31
950	1979
0	1572
0	1511
1	15
1	39
0	95
4	70
6	668
0	0
0	38
21	312
1	208
1	0
0	85
0	71
6	15
2	64
0	35
559	385
36	354
0	61
3	34
1	3
0	29
6	17
0	13
2	56
0	38
0	0
0	0
0	27
0	7
0	9
0	1
0	4
0	1
0	3
0	26
0	0
0	0
0	15
0	1
0	0
0	5
2	30
3	38
0	37
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	14
3	14
1	25
0	0
0	16
0	6
0	85
0	0
0	6
1	1670
0	185
485	2101
48	463
8	1790
10	2064
0	296
0	125
0	74
3	145
0	222
111	952
0	339
2	25
12	655
0	76
0	0
1180	2
2	8
19	6
0	597
225	71
0	0
0	0
3	0
1	0
0	73
0	20
0	0
0	29
0	43
9	25
0	0
22	496
0	6
0	6
2	31
1	171
0	50
0	472
0	0
2	72
0	0
0	0
1	2009
0	0
0	0
0	0
0	0
0	0
0	3
2	4
0	0
0	12
0	18
1	15
0	14
0	1
0	0
0	16
0	4
0	1
0	1
0	2
0	2
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	1
0	1
0	1
0	0
0	0
4	0
44	7
2	1407
0	484
1	372
0	1094
0	749
0	779
0	301
4	500
0	199
81	17
6	557
0	125
0	567
0	347
1	681
0	521
3	4
20	345
5	2
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	21
8	53
0	0
0	0
0	0
166	44
0	44
0	74
1	863
2	739
3	907
0	197
0	121
0	639
0	108
1	257
3	45
0	6
