UniqueCount	AmbigCount
0	84
0	72
9	61
6	1797
0	1946
9	133
0	1718
3	454
5	1867
2	210
27	164
1	1353
14	85
19	400
6	400
1	48
0	34
295	837
17	870
0	48
2	478
53	1871
0	1875
0	1757
0	295
1	148
8	28
0	62
77	1116
6	161
0	18
0	18
0	14
5	17
0	15
6	7
0	5
0	165
0	59
4	158
0	17
0	0
0	13
0	0
0	15
0	14
0	0
0	0
0	6
1	1
0	0
0	42
1	54
0	40
3	51
0	0
1	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	18
0	18
2	984
0	914
1	984
0	989
2	992
0	90
1	366
12	3
21	617
29	28
0	29
0	1
0	0
0	342
0	257
0	507
0	464
0	383
0	541
11	576
0	90
2	25
0	543
0	171
1	0
6	1003
0	754
6	1073
2	872
1	1002
0	683
1	683
0	670
0	141
3	170
20	96
1	24
40	236
71	314
4	64
5	1
11	148
1	216
5	22
0	0
1	21
0	2
0	4
6	111
12	383
0	395
0	23
0	58
0	48
0	378
0	376
0	372
1	146
0	78
0	0
0	0
0	0
0	0
4	1
0	1
0	74
0	74
0	149
5	3941
181	4055
30	478
6	0
9	0
0	0
0	16
0	0
1	427
6	424
0	380
28	26
0	0
0	5
0	35
1	272
1	252
3	57
0	70
4	0
0	0
1	0
0	0
11	13
0	402
2	353
0	415
5	73
0	3502
1	3127
15	3529
3	180
5	8
7	433
0	0
1	17
0	14
0	17
0	0
0	16
0	0
0	30
21	119
1	103
0	14
1	11
343	357
0	2
0	83
1	149
0	0
2	84
0	0
0	0
0	0
1	94
1	13
0	0
0	0
28	218
0	74
2	8
5	15
13	97
0	0
0	0
0	0
0	374
0	362
0	355
2	450
1	304
283	450
0	97
2	5
0	0
0	61
1	42
18	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	32
0	0
0	0
0	0
9	82
7	2579
0	2594
98	2519
5	187
5	2440
0	1707
0	2
1	710
1	281
20	1048
0	0
0	0
3135	1106
2	294
0	193
0	422
0	191
3	502
34	891
2	346
28	380
5	1
2	8
0	15
0	14
0	294
31	124
3	56
0	12
0	13
0	298
1	67
0	15
0	17
0	12
0	0
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	23
0	17
0	8
0	7
0	12
0	6
0	2
0	3
0	3
0	2
0	3
0	1
0	1
0	0
0	0
8	2
0	2
0	0
284	2
0	0
1	2
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	1
2	0
32	1136
0	488
0	486
0	525
7	344
1	389
2	16
4	159
1	62
1	1
0	91
0	130
1	0
0	107
0	128
103	179
11	163
2	862
0	901
1	898
0	300
6	35
0	480
1	473
0	41
1	268
0	265
1	238
6	498
0	464
0	23
5	29
0	0
1	851
17	860
0	262
7	865
1195	789
1	52
0	258
1	16
2	129
3158	2100
0	0
0	118
11	77
1	47
0	58
6	17
0	83
0	124
0	60
5	0
18	1529
20	29
0	0
1	0
2	1
7	27
1	27
8	116
0	27
158	115
0	24
0	0
0	7
0	36
0	36
0	0
0	0
0	0
0	0
0	0
4	88
0	0
0	4
3	90
0	92
0	91
0	91
0	8
0	5
0	13
0	0
0	11
0	11
0	2
0	0
0	0
0	205
5	152
0	24
0	15
0	31
0	209
0	19
0	34
0	15
0	19
0	19
0	92
3	188
0	12
0	16
0	16
10	20
0	18
1	0
1	299
36	211
0	291
0	95
10	24
0	20
1	22
0	10
0	0
0	10
31	304
0	0
0	0
0	0
0	0
0	1
1	0
0	0
0	11
0	14
0	9
0	14
0	11
0	9
0	9
0	8
0	14
0	8
0	0
4	12
0	0
3	81
0	0
0	0
0	0
0	0
0	0
0	0
0	294
0	0
0	0
0	0
0	0
0	0
0	0
0	15
3	23
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	15
0	0
1	0
0	0
0	0
0	0
0	1
0	0
98	38
0	14
0	20
0	0
0	0
0	0
1	3
1	0
0	21
0	2
3	47
16	217
0	281
0	398
3	430
0	392
0	434
2	389
1	98
1	101
0	130
6	2
0	138
0	170
0	26
0	0
0	11
0	11
0	0
0	11
0	11
0	11
0	10
0	0
98	0
1038	553
1	514
0	0
0	134
0	13
1795	203
0	81
1	96
15	14
75	487
0	487
5	26
774	718
0	627
1	260
0	10
1	87
0	75
0	53
0	3
0	0
0	0
0	0
0	0
0	0
0	0
212	367
12	60
5	29
3	39
7	126
3	195
867	259
0	169
90	79
12	5
0	84
0	107
15	395
0	341
0	253
0	82
0	50
0	91
0	52
0	117
0	69
9	220
0	94
1	54
4	1142
0	1124
4	275
0	63
0	41
26	412
0	79
7	89
2	27
4	27
0	0
0	0
498	1637
1	975
3	430
0	485
0	923
1	333
0	0
40	23
9	2958
182	2959
3	925
8	205
0	145
31	13
0	0
12	0
153	63
0	63
0	0
1	35
2	77
6	68
0	80
0	0
0	0
0	0
0	0
0	0
0	2
0	35
0	43
0	29
0	26
0	2
0	4
1	12
3	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
356	306
0	181
0	245
4	39
0	36
0	3
0	2
0	11
0	18
1	19
0	20
0	18
3	23
0	1
0	19
0	19
0	10
0	10
10	1
1	7
2	3
0	9
0	2
0	7
17	22
0	15
0	1
0	0
0	1
0	1
0	1
1	1
7	1
0	1
0	1
0	8
0	8
1	1
1	1
0	1
0	0
0	1
0	5
0	0
0	0
0	0
0	4
0	1
39	476
0	416
0	338
0	341
0	370
0	336
0	206
29	88
2	77
0	52
0	98
1	48
4	59
0	70
1	55
0	33
0	48
0	13
0	13
0	0
0	0
0	0
0	0
6	5569
0	0
0	0
0	440
0	433
0	324
0	380
0	388
19	339
0	303
0	69
32	168
1	52
1	79
3	15
3	0
112	246
2	32
0	91
4	78
0	11
0	11
0	5
0	5
0	0
0	58
0	2628
0	2115
3	3356
0	2823
0	711
8	873
0	1988
56	541
1	3399
16	3908
0	782
4	1108
0	73
0	0
0	1
108	212
6	76
0	547
1	268
7	562
1	456
1	21
2	44
3	0
0	0
6	253
1	1
0	126
1	0
0	35
1	26
0	22
0	15
0	20
0	5
0	14
0	0
0	1
0	1
0	0
2	32
0	0
0	1
1	1
0	0
0	0
1	0
0	1416
0	1416
9	838
5	63
26	16
3	16
1	12
0	45
0	39
1	46
0	49
0	0
0	0
0	0
0	0
0	1
0	1
0	0
3	194
0	181
0	194
0	3
0	5
0	3
1	0
0	12
1	0
0	0
0	15
0	0
0	21
0	5
0	10
0	3
0	0
1	4
6	40
5	12
3	49
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
13	122
0	120
0	137
2	86
0	31
1	46
0	0
0	37
0	1
0	0
0	4
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
366	676
0	0
1	0
0	72
0	68
1	482
0	10
0	0
0	426
0	424
0	0
0	453
0	446
0	407
0	438
0	431
1	0
1	0
0	0
0	0
0	0
0	0
0	23
2	23
2	18
0	0
0	0
1	8
2	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	31
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
5	1
12	2594
0	1734
0	241
1	56
0	7
5	1877
1	105
60	1996
2	0
1	45
13	996
6	816
0	996
3	527
0	368
4	71
1	1
0	0
0	0
0	0
0	0
0	0
0	175
1	41
0	0
0	175
0	9
0	16
0	101
0	93
0	99
0	103
2	54
0	99
0	2
0	13
1	1
0	12
0	0
0	33
0	19
4	47
0	38
0	0
0	0
289	0
0	40
0	87
0	83
4	20
0	40
2	40
2	28
17	0
0	1
0	0
14	22
2	2
0	2
1	0
0	0
12	0
9022	0
48	0
11	3
2	711
0	441
1	702
0	667
0	34
10	29
0	38
3	7
4	459
0	3
0	258
0	28
0	0
0	14
0	26
2	37
0	16
1	313
1	295
0	164
12	312
0	0
6	22
0	4
5	36
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	52
1	11
0	23
0	13
4	46
0	21
0	50
0	23
2	35
1	1
0	0
2	0
0	0
0	0
0	0
731	833
2	164
0	344
0	0
10	76
0	83
4	45
0	83
2	421
0	388
0	278
0	0
0	0
0	0
1	2
1	626
0	559
3	775
0	804
237	812
0	666
0	259
0	343
0	139
0	52
0	23
0	16
0	2
1	204
0	8
0	1
0	2
15	65
0	101
0	0
0	1
6	104
0	856
2	866
2	802
6	796
1	796
0	853
1	64
0	553
0	497
2	484
0	359
0	374
14	26
0	12
0	57
2	20
1	12
2	12
7	12
24	34
0	6
0	3
0	4
0	3
1	3
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
4	23
0	0
118	295
2	229
1	28
5	67
0	0
0	8
4	8
118	49
0	1
0	7
0	0
0	5
2	2
0	0
1	1
0	1
0	3
0	17
0	0
0	11
0	10
0	0
0	4
0	4
2	1
0	0
8	1
0	0
0	16
16	67
0	4
0	3
0	8
0	5
0	46
1	3
0	2
0	0
0	0
0	0
0	0
0	0
6	5
0	0
13	7
3	0
10	29
15	31
6	8
40	13
1	6
0	11
981	773
2	133
0	399
13	116
0	386
38	0
60	52
46	8
1	545
52	171
20	179
3	282
2	123
23	45
0	8
0	181
57	181
3	0
25	330
10	330
11	20
2	7
0	3
0	3
0	1
0	2
1	2
3	2
0	2
19	11
0	1020
1	1055
0	1016
3	1074
0	1016
1	154
0	221
1	55
0	139
0	63
0	93
0	77
3	12
0	60
0	48
1	6
2	12
0	868
0	1595
1	653
0	1428
1	757
2	1454
0	0
4	135
0	1218
1	1003
5	129
0	127
1	0
0	7
1	16
3	9
0	9
4	0
0	7
0	0
0	0
1	0
38	7168
0	3879
348	6522
0	4597
21	3656
5	3932
4	3353
21	2530
0	1086
0	0
0	0
9	0
0	0
0	0
0	0
5	18
6	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	59
0	361
0	36
0	338
1	316
0	0
7	0
1	0
0	0
0	0
0	0
0	1631
4	98
0	8
0	18
0	0
3	10
0	0
0	603
0	635
0	634
0	635
29	1206
0	67
3	490
2	18
0	43
0	27
0	638
0	59
1	130
0	12
0	0
41	666
0	1327
11	1348
29	130
16	474
30	556
1	124
0	108
0	0
3	16
12	13
13	13
0	0
1	10
4	9
0	0
0	14
25	262
932	529
0	0
1	456
1	0
0	636
7	850
0	828
1	733
0	880
7	16
2	64
6	138
0	0
4	249
9	1
0	14
0	14
0	35
0	35
0	13
0	13
0	3
0	0
0	0
0	1
0	1
0	0
0	0
3	33
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	26
0	0
0	0
1	1
0	1
0	0
0	22
0	36
0	19
0	19
0	19
0	19
0	18
0	18
0	31
0	18
0	1
0	1
0	1
0	1
0	1
0	1
0	13
0	1
0	1
0	1
1	12
0	4
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	12
0	1
0	1
0	0
0	0
0	16
0	0
1	12
0	0
0	11
0	1
0	11
0	13
0	0
0	0
0	7
0	0
0	0
0	0
1	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	396
0	0
3	0
0	0
23	226
0	226
0	225
2	209
1	209
1	8
0	50
0	24
0	30
0	33
0	20
0	13
7	13
27	0
8	23
0	414
4	592
7	516
1	0
20	0
78	1305
0	1305
0	315
44	331
3	54
0	11
0	10
0	0
0	90
0	27
4	32
1	36
1	25
0	1
1	0
0	2
4	0
6	31
1	39
4	49
0	30
0	26
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1659
1	1621
0	372
2	0
0	0
0	1
0	3
154	1282
1	162
11	9
5	3
61	364
0	1
0	4
76	73
0	0
0	0
7	67
0	15
8	49
0	1
0	16
0	3
18	1869
0	1873
0	1873
0	2342
0	2301
7	2299
0	1873
0	1873
4	763
13	365
11	416
0	1278
3	611
1	0
0	2
0	2
7	10
0	4
0	12
0	17
0	10
1	2
2	4
0	0
5	37
0	6
3	1
0	2
0	4
3	5
10	3
1	15697
38	17984
1	4176
0	7608
13	16621
17	22
12	615
39	9413
0	275
29	12733
0	1551
2	424
13	447
0	414
0	132
2	59
1	50
4	36
1	40
0	17
0	18
0	16
0	16
56	17
0	10
0	12
1	3
1	0
0	1223
0	1230
2	1166
0	1251
0	444
4	428
11	484
0	312
0	5
1	27
0	45
1	1
0	15
0	7
0	17
0	0
0	5
0	3
0	4
0	4
1	14
0	20
2	6
0	8
0	0
0	5
0	4
0	7
0	17
0	15
0	22
0	20
0	0
0	3
1	23
2	40
0	396
0	39
12	130
0	9
0	0
0	0
0	0
3	232
13	128
3	254
0	204
1	88
13	64
1	50
209	2036
6	2149
64	2124
2	0
3	48
8	161
87	174
19	18
41	407
0	352
0	270
19	233
1	34
0	24
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
18	851
0	222
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	371
11	351
0	16
0	16
10	347
1	389
7	344
0	347
6	19
0	150
0	156
2	155
0	53
0	48
0	7
27	5
1	20
0	8
2	7
0	0
76	499
3	15
0	0
0	2
0	0
0	26
0	0
0	0
3	282
0	7
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
6	0
3	0
0	0
0	0
0	120
4	78
1	67
0	26
1	78
0	8
63	105
1	67
2	77
0	0
0	27
3	7
1	0
0	2
0	1
0	0
0	0
62	708
7	613
1	651
1	561
0	61
122	477
1	67
1	0
0	0
0	0
0	3
665	2944
20	568
0	0
0	2355
45	0
7	27
73	80
0	88
0	69
0	0
4	20
0	5
17	41
5	24
1	24
0	44
247	363
0	23
10	55
0	141
0	151
1	76
0	142
0	132
0	70
7	7
2	1
0	149
0	15
2	0
63	57
2	34
0	25
2	6
7	143
1	101
1	35
7	45
0	0
0	0
4	0
4	98
1	138
1	1206
0	107
11	454
686	2707
5	1320
3	5
0	246
0	171
6	616
4	193
28	44
2	2099
1312	3409
0	1058
0	106
4	1302
1	337
0	0
4	1
0	178
0	141
0	177
0	95
1	60
0	28
3	25
5	30
0	10
6	948
0	0
0	23
0	143
1	74
0	95
0	365
0	10
0	0
7	3
1	6
5	1
0	41
14	2935
17	2808
2	2017
24	2434
0	2276
0	323
9	454
17	0
0	162
0	126
0	89
0	19
0	129
1	74
1	228
1	158
2	47
6	5
16	87
2	74
11	90
0	120
0	49
32	22
0	18
0	0
0	0
0	0
0	0
0	6
0	0
0	59
0	77
1	63
1	62
1	1
0	8
1	9
0	0
0	0
150	1370
0	1370
0	225
1	56
12	0
1	106
1	36
0	90
3	153
0	14
0	0
5	674
2	543
3	8
0	8
0	717
0	652
0	0
36	629
0	0
0	629
0	0
0	0
1	0
3	5
5	27
0	17
0	17
0	0
1	764
0	0
0	1
0	0
0	0
0	173
0	9
0	11
0	16
0	17
0	60
3	28
0	32
0	216
0	217
0	0
0	159
0	0
0	0
0	2
0	0
1	5
0	18
0	2
0	23
0	45
0	10
4	1
0	6
0	1
0	1
0	0
0	66
0	0
0	66
0	0
0	32
0	0
0	0
0	0
2	16
0	0
0	40
0	65
0	46
0	3
7	39
0	37
0	1
46	738
0	0
4	57
3	39
0	4
0	22
0	1
0	8
1	2
0	12
0	1
4	12
2	5
1	319
0	1114
0	421
3	103
0	553
5	40
2	361
2	1
0	159
16	64
0	435
0	1000
0	827
0	259
1	9
1	226
1	243
1	0
0	0
1	3
0	0
0	0
0	1541
1	372
0	83
1	214
0	1421
0	234
0	50
2	87
0	164
0	493
0	233
0	188
0	113
1	1423
71	1178
0	30
0	83
0	215
0	13
0	14
0	270
6	1401
0	221
0	204
0	278
0	379
0	387
0	225
0	1399
0	63
1	201
0	136
3	0
58	622
7	531
11	606
2	210
13	0
3024	431
17	390
41	193
2	86
2	8
0	0
1	148
0	0
0	146
9	193
7	55
784	215
0	0
18	0
0	0
0	0
0	3
10	25
8	0
6	41
8	300
0	22
1	37
1	262
0	0
26	0
0	1953
3	1979
39	1462
0	0
0	1365
0	900
3	250
2	605
2	0
0	0
0	0
1090	33
18	35
6	0
1	10
0	2
0	0
0	0
11	0
11	49
0	0
3	0
1	21
0	3
0	38
23	125
0	0
3	127
0	5
3	7
0	17
15	596
16	140
0	546
1	105
2	98
1	1100
187	1273
1	816
0	1057
0	0
1	0
1	467
2843	10641
3	1143
4	962
0	10260
5	5337
28	25
0	23
0	20
0	10
1	8
0	5
0	8
0	0
1	0
0	1
0	1
0	8
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
15	71
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
95	76
0	0
0	3
1	37
2	8
2	94
3	87
0	3
7	87
0	2
0	90
0	2
0	9
0	7
0	1
0	14
0	22
0	18
0	58
0	14
1	15
0	0
0	0
0	0
0	14
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	7
4	34
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	8
0	8
0	0
0	0
0	0
0	0
249	23
3	23
0	0
0	0
0	0
0	0
3	313
5	305
31	186
1	189
1	108
8	142
2	0
1	57
0	9
64	152
0	358
5	4
1	50
0	65
4	18
129	81
0	52
0	28
737	681
0	269
0	412
1	308
16	5
0	2
0	5
0	4
5	2
7	10
7762	470
57	470
0	0
186	654
0	49
0	37
0	45
0	0
2	10
0	3
0	0
2	0
0	0
23	1521
0	501
0	275
13	6466
6	974
1	4657
0	257
6	1045
0	106
2	1156
0	283
27	6616
0	6798
1	1881
5	3014
2	5143
5	4109
0	2
2	0
7	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	451
1	451
0	0
0	28
3	20
2	221
0	166
1	54
2	89
0	213
0	110
0	112
0	105
0	82
0	19
791	239
0	293
7	90
30	325
8	64
9	371
0	25
2	1
0	0
0	21
0	52
0	5
0	0
0	20
0	15
0	0
0	1
4	0
3	1
42	432
0	430
75	517
0	126
0	76
12	159
0	107
0	11
0	3
0	1
19	186
571	243
1	100
5	62
0	1
0	44
2	0
6	436
1	326
3	279
0	20
0	1360
7	17
3	12216
115	12503
37	1162
5	396
0	278
180	1
49	106
0	83
0	6
0	36
1	33
6	59
0	20
0	49
0	56
0	13
0	63
0	62
0	25
0	41
4	14
1	55
0	20
0	64
0	32
0	48
0	6
2	3
0	3
0	29
0	31
0	37
0	7
0	25
0	57
0	33
1	46
0	36
0	50
0	67
0	55
0	59
0	75
0	30
0	42
4	35
0	35
0	16
2	75
0	49
0	23
0	26
0	31
0	34
0	21
0	5
3	25
0	21
0	38
0	38
0	29
0	29
0	51
0	21
14	16
0	23
1	15
0	42
0	42
1	8
0	25
0	21
0	26
0	15
0	45
0	30
0	28
1	57
34	40
9	56
0	50
0	65
0	39
0	11
0	45
0	20
0	33
0	43
0	37
1	8
0	45
0	30
0	21
1	3
0	36
0	52
0	20
0	29
0	418
0	21
0	2821
0	28
1	22
0	18
0	16
0	958
0	10
0	25
18	16
0	17
1	28
0	30
0	18
72	97
1	85
0	67
0	55
0	47
0	36
0	27
0	32
0	20
0	19
0	45
0	16
0	31
0	26
0	20
0	22
0	24
0	14
0	26
0	0
14	29
0	5
3	40
0	21
0	10
30	87
0	60
0	22
0	8
0	9
3	14
1	21
0	21
0	33
0	23
0	24
0	37
1	20
6	8
0	9
0	20
0	13
0	10
6	19
0	24
0	13
0	16
0	33
0	7
0	6
0	8
0	21
0	11
0	21
0	17
0	17
4	125
2	158
0	4
4	18
1	6
4490	2817
0	0
9	7
0	5
0	6
0	1
0	0
5	231
0	207
0	34
0	31
0	22
0	59
1	45
3	26
0	25
0	25
0	17
0	16
0	6
0	0
0	2431
0	2380
5	2187
1	661
9	218
4	189
25	445
0	236
2	249
1	51
0	218
11	246
3	20
1	317
191	58
2	462
126	318
1	139
83	253
1	178
0	0
1	113
0	41
2	120
235	332
0	285
0	50
1	41
22	424
4	277
2	225
1	224
0	224
0	224
3	274
3	57
0	166
5	411
102	422
0	151
0	103
0	19
3	16
0	3
0	0
0	0
225	90
0	24
0	29
0	81
0	39
0	28
1	15
0	10
0	0
0	0
1	67
46	157
0	77
0	64
0	8
0	12
0	14
7	50
0	43
0	0
0	14
0	7
0	7
0	7
0	7
0	0
0	6
21	76
0	76
1	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
4	165
0	7
0	7
0	0
0	0
8	10
0	0
0	0
0	0
0	0
0	0
0	4
0	3
0	3
0	3
0	0
0	2
1	0
2	1378
55	1223
4	208
0	175
10	93
2	64
5	0
3	0
1	0
0	0
0	0
1	0
0	0
0	42
0	2674
0	2674
0	648
0	487
29	2262
0	1459
1	2351
0	139
0	2559
0	399
0	2649
1	243
3	366
28	2801
0	699
4	2795
101	2582
0	247
0	614
0	1367
0	797
5	473
23	375
0	538
106	1241
1	342
1	533
1	28
25	53
2	38
15	27
0	28
147	457
29	380
1	37
1	37
10	96
0	48
215	2
0	202
1	92
42	810
0	154
7	217
1	138
4	127
11	2331
0	2330
0	76
0	74
0	11
1	58
0	60
0	139
27	0
14	2
0	0
1	14
5	1436
0	108
30	1179
2	669
0	378
1	280
9	30
0	186
3	223
4	32
0	4134
0	4104
0	4056
0	3956
0	3997
0	3715
0	3745
0	3845
0	3793
0	3923
0	3893
0	48
0	181
0	2107
0	182
0	160
0	59
2	224
0	278
0	5
0	0
0	0
0	0
0	0
0	0
94	92
0	20
0	14
0	10
0	80
0	0
0	4
13	64
0	31
1	3
0	0
4	0
11	17
0	17
0	0
0	1
0	0
0	0
0	0
0	0
2	1
0	475
0	384
1	484
0	45
0	52
3	48
0	72
0	69
2	12
0	48
0	64
0	44
13	58
0	8
0	35
1	16
7	43
0	7
5	12
8	14
2	1
1	1
8	133
0	135
0	89
0	127
0	7
0	11
0	0
11	29
13	19
0	32
171	66
1	59
0	5
4	28
0	38
0	4
0	16
0	1
63	30
0	30
1	7
0	165
0	351
0	87
2	132
0	1729
0	1451
0	1774
12	325
2	58
0	239
2	1044
0	253
0	258
1	661
0	198
0	23
2	373
0	545
0	549
0	208
0	37
7	2
0	0
0	0
0	0
0	0
3	626
5	626
0	555
4	274
9	338
10	4
0	2
1	25
1	4
0	0
3	0
0	0
21	0
1	69
0	78
0	125
1	171
18	48
0	183
7	164
9	125
0	58
18	65
4	0
8	23
220	235
0	146
0	107
12	235
0	115
0	0
4	567
0	347
0	68
0	223
0	557
0	72
7	554
4	111
4	123
6	190
16	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	0
0	388
0	405
0	304
1	285
6	89
0	145
12	119
0	98
18	1
1	4
0	4
0	0
41	0
1100	829
0	7
0	0
0	822
0	176
18	11
0	1
0	1
5	56
0	42
4	48
1	35
0	31
0	7
1	30
0	24
4301	1044
6	871
4	724
10	733
0	68
6	32
0	0
0	0
2	8
68	463
0	302
1	273
1	74
0	214
0	306
0	30
1	53
3	305
1	107
0	118
0	116
0	117
0	27
0	7
0	44
0	40
0	38
0	48
1	8
3	1
0	2
0	3
0	0
0	0
0	0
0	0
0	1627
0	1627
0	1664
10	405
0	114
9	1685
0	1562
0	1525
0	1720
0	1682
32	1425
0	1533
1	11
1	36
0	134
0	102
1	85
0	27
0	96
1	0
0	88
1	89
0	51
0	35
0	36
0	29
0	0
0	0
0	0
0	0
0	0
0	12
1	12
31	88
0	0
0	24
5	33
0	30
0	11
0	11
4	0
1	5
1	56
1	65
0	19
0	20
0	31
0	37
0	119
3	124
0	103
0	72
4	117
0	76
4	35
0	19
0	17
0	17
1	1
1	5
0	1
0	2
0	0
0	2
0	1
1	0
35	270
0	102
0	782
1	150
0	710
0	171
5	131
0	147
2	129
0	128
0	140
21	592
2	560
0	41
0	194
0	125
1	311
38	669
0	524
2	290
1	394
14	222
0	155
1	18
8	297
3	957
0	911
0	806
0	800
0	551
0	116
0	25
3	99
6	99
17	264
1	68
0	310
2	155
3	159
16	233
2	118
4	13
0	9
0	4
0	20
0	12
7	4
0	628
2	608
0	208
0	226
0	287
0	667
0	5
2	556
0	684
9	142
0	149
0	47
0	97
0	6
0	16
0	4
4	5
1	0
3	1
1	0
11	43
0	43
0	51
2	164
15	145
9	15
0	107
6	2
10	73
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	1812
0	1912
0	2041
0	1910
33	673
24	88
74	388
19	282
19	461
2	328
0	329
1	140
0	192
0	285
3	342
10	111
1	97
5	130
4	168
0	212
0	164
0	103
12	108
0	72
0	9
0	11
3	41
0	29
0	796
1	41
1	851
0	10
0	725
0	549
0	73
2	104
0	653
0	281
1	143
0	792
0	198
1	22
0	23
0	23
0	23
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	105
16	328
0	45
0	6
0	51
0	1
0	1
0	4
1	70
0	16
0	12
24	2
164	1761
1	1761
0	43
2	6
6	23
105	6
2	6
1	0
29	428
0	134
2	134
1	283
4	262
0	5
0	0
0	0
0	0
0	0
2	12
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
3	7
0	0
0	0
0	0
0	14
171	155
2	61
1	156
0	87
1	0
0	7
0	2
0	18
58	0
4	232
0	314
0	291
0	20
2	228
0	62
1	218
6	5
0	17
1	15
0	0
11	46
2	9
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	17
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
131	670
5	318
27	356
10	259
6	8
0	194
0	169
3	152
2	157
0	3
0	34
0	2
0	34
0	1
0	2
1	0
2	0
1	399
191	277
1	483
0	188
177	102
0	272
9	40
1	0
2	71
0	15
0	0
1	0
12058	29
1	133
0	20
755	416
2	87
0	323
0	0
0	0
0	0
17	0
3	8
0	0
0	0
0	3
0	0
0	0
60	8
2	8295
2	8356
20	7858
5	2665
1	2645
55	1780
0	0
1	4
0	373
24	465
0	267
9	145
0	56
6	31
1	49
1	8
0	76
1	281
0	235
60	349
0	226
0	280
0	279
1	29
0	43
7	25
1	292
1	75
1	280
0	78
5	232
1	127
0	142
2	20
0	0
20	79
0	0
2	1
1	61
0	1
11	27
2	1898
0	279
0	1576
0	1664
8	1594
5	123
